0.803351,	-35.940399
0.805240,	-59.096673
0.816032,	-15.504230
0.816301,	-19.697274
0.827230,	-19.454821
0.835523,	-48.857345
0.836523,	-7.098717
0.841360,	-17.453244
0.846331,	-12.047172
0.851421,	-1.948290
0.855049,	-67.023402
0.856033,	-27.444379
0.863537,	-15.784818
0.864202,	-22.956291
0.871641,	-17.108395
0.891249,	-15.285338
0.896514,	-19.417890
0.915162,	-22.160576
0.919132,	-29.599725
0.920786,	-31.066060
0.927128,	-17.674144
0.927405,	-56.866047
0.927515,	-59.517827
0.928419,	-11.863396
0.938247,	-11.138931
0.946529,	-25.340294
0.949463,	-23.494473
0.956342,	-3.316649
0.966191,	-14.373102
0.972356,	-41.249761
0.973611,	-38.450569
0.979156,	-30.997849
0.979219,	-25.356721
0.981048,	-3.389314
0.984514,	-10.883815
0.990809,	-40.546151
0.995458,	-64.709578
1.002500,	-37.091653
1.003067,	-26.621805
1.007722,	-75.549871
1.011115,	-23.116442
1.020357,	-11.816058
1.024003,	-15.303523
1.027440,	-25.064302
1.028291,	-29.669377
1.030268,	-43.752333
1.034283,	-51.218750
1.036890,	-23.311021
1.045771,	-33.026949
1.049687,	-34.520883
1.055126,	-46.525075
1.070829,	-22.214422
1.071436,	-52.916206
1.074086,	-64.227149
1.082409,	-55.782366
1.087292,	-28.672389
1.092751,	-2.784413
1.092905,	-23.125664
1.099900,	-4.064155
1.115899,	-31.130943
1.117744,	-30.958508
1.126203,	-7.562017
1.135629,	-41.731600
1.148257,	-47.605480
1.192707,	-6.996615
1.193161,	-48.412018
1.232892,	-51.384497
1.250001,	-37.231633
1.266216,	-19.832363
1.278448,	-24.220050
1.282027,	-62.336512
1.283840,	-50.821314
1.291359,	-7.435807
1.325159,	-66.825051
1.325275,	-16.802683
1.326983,	-39.342303
1.349806,	-23.027342
1.352916,	-57.864913
1.394753,	-54.470950
1.395854,	-82.890593
1.397121,	-17.392567
1.415330,	-9.068885
1.440825,	-0.579535
1.449070,	-19.652665
1.468350,	-80.108703
1.468540,	-62.930309
1.468950,	-65.239806
1.470244,	-35.367225
1.475636,	-64.863868
1.479928,	-58.367146
1.483068,	-5.449683
1.490179,	-56.475286
1.494259,	-27.983232
1.496263,	-6.197145
1.504776,	-50.019895
1.507739,	-42.577600
1.516603,	-5.266541
1.519433,	-60.596601
1.528999,	-50.160553
1.530332,	-14.897474
1.546463,	-1.697253
1.557529,	-83.099130
1.557721,	-6.393031
1.581770,	-42.754842
1.583971,	-41.495477
1.594122,	-0.073441
1.610271,	-4.988684
1.624956,	-81.678481
1.627976,	-12.886587
1.651047,	-23.135259
1.661399,	-38.533636
1.670881,	-69.164608
1.700589,	-46.357052
1.703625,	-52.992170
1.745699,	-41.003598
1.788651,	-25.549275
1.795492,	-59.893122
1.805915,	-55.962030
1.811447,	-49.140466
1.849710,	-43.218359
1.855697,	-36.488484
1.861861,	-13.984169
1.871984,	-41.277816
1.877446,	-0.804061
1.890744,	-13.303936
1.914233,	-64.099563
1.927942,	-45.818129
1.955147,	-11.262100
1.973900,	-81.188411
1.987363,	-20.780965
2.001219,	-23.654690
2.005993,	-52.727832
2.022288,	-28.124769
2.024754,	-5.554378
2.042137,	-12.855545
2.058232,	-7.246973
2.065970,	-59.130725
2.067563,	-19.666754
2.109066,	-25.986419
2.116799,	-13.491644
2.122094,	-5.979261
2.129406,	-14.333217
2.139964,	-36.023430
2.160480,	-17.178408
2.198845,	-46.999215
2.206355,	-67.931724
2.207349,	-0.277894
2.209126,	-68.736659
2.218215,	-9.200354
2.227338,	-16.147828
2.254793,	-6.436012
2.274884,	-20.942255
2.290652,	-46.219659
2.316512,	-2.315224
2.322417,	-45.059076
2.333710,	-46.667602
2.334931,	-7.682437
2.335550,	-7.528517
2.345719,	-28.364701
2.346696,	-31.378241
2.351155,	-31.770541
2.357014,	-24.669875
2.358364,	-45.489522
2.359635,	-35.802160
2.390383,	-58.074014
2.398482,	-3.856899
2.398558,	-32.277557
2.416031,	-40.394123
2.418916,	-52.345777
2.423636,	-48.012537
2.423881,	-7.964238
2.438045,	-31.450639
2.444545,	-73.140656
2.472319,	-71.629753
2.475138,	-67.804631
2.491203,	-28.491387
2.494721,	-57.020356
2.499953,	-44.978205
2.501464,	-4.563278
2.514250,	-43.654207
2.518423,	-68.858063
2.521411,	-23.279579
2.523869,	-39.460489
2.552308,	-73.356228
2.568169,	-36.324578
2.610163,	-34.527498
2.626549,	-44.381887
2.637373,	-68.897218
2.639477,	-11.337872
2.645932,	-30.904453
2.648450,	-30.463060
2.651431,	-13.151092
2.659137,	-32.419794
2.659741,	-79.953302
2.660006,	-18.992952
2.660272,	-49.116349
2.662082,	-0.860848
2.668130,	-25.460310
2.687851,	-29.753559
2.688319,	-6.064041
2.718376,	-41.886043
2.723348,	-21.950845
2.735086,	-68.250875
2.750697,	-33.038333
2.754825,	-26.209033
2.758403,	-34.057750
2.758562,	-47.689639
2.773278,	-65.995102
2.798958,	-2.994189
2.805046,	-31.842172
2.823118,	-21.269627
2.881217,	-42.611598
2.906492,	-71.523697
2.906513,	-23.988464
2.910010,	-10.749832
2.918498,	-14.567804
2.950594,	-84.079841
2.956489,	-5.704757
2.967247,	-41.095093
2.971810,	-32.249915
2.988602,	-73.832601
2.989818,	-11.464169
3.018736,	-7.056366
3.021652,	-83.720070
3.047850,	-19.401322
3.061716,	-71.212682
3.074545,	-33.366101
3.080867,	-22.904914
3.086111,	-41.153475
3.098298,	-5.001768
3.104766,	-18.802340
3.116976,	-18.592383
3.127576,	-18.075518
3.133170,	-11.677556
3.140512,	-37.405491
3.145835,	-34.759671
3.163502,	-71.527255
3.168607,	-40.558171
3.173374,	-14.519803
3.174662,	-63.533053
3.181836,	-74.279923
3.185984,	-51.809026
3.217684,	-23.456114
3.223317,	-10.339577
3.244389,	-39.375598
3.249322,	-69.328372
3.249347,	-39.907053
3.252094,	-4.660877
3.260093,	-60.955604
3.268623,	-23.426531
3.303070,	-44.128722
3.322667,	-56.173942
3.336342,	-15.229913
3.338407,	-22.403668
3.348713,	-16.024266
3.350310,	-13.546823
3.351341,	-46.531382
3.360819,	-72.809108
3.387678,	-61.288620
3.391744,	-9.641567
3.405268,	-34.937412
3.413858,	-32.412938
3.421318,	-30.157317
3.425133,	-30.365170
3.433510,	-25.619984
3.434203,	-38.335172
3.435350,	-68.051696
3.475358,	-4.397651
3.475578,	-48.636693
3.487220,	-9.332619
3.491608,	-48.346230
3.496810,	-47.770239
3.513033,	-23.641741
3.557118,	-59.174085
3.561933,	-15.610663
3.576610,	-55.635323
3.600825,	-8.450788
3.601276,	-73.652862
3.606320,	-2.098706
3.612399,	-50.961545
3.613066,	-28.205597
3.623264,	-45.201764
3.654883,	-33.471569
3.657343,	-24.485592
3.657660,	-30.988583
3.675647,	-40.143255
3.676421,	-70.890826
3.686982,	-34.896696
3.697114,	-40.274685
3.700387,	-50.498108
3.715550,	-61.918605
3.716832,	-7.875249
3.726926,	-53.731489
3.728802,	-9.986674
3.737100,	-47.270624
3.760702,	-18.213642
3.764100,	-0.583016
3.776030,	-33.031974
3.778095,	-47.846956
3.784274,	-78.257634
3.805455,	-54.989569
3.807490,	-35.447634
3.808927,	-8.278933
3.809217,	-47.451776
3.809699,	-15.486379
3.811342,	-44.115755
3.815685,	-37.335523
3.832283,	-2.104128
3.835471,	-69.851082
3.843715,	-15.228447
3.850966,	-38.076353
3.857348,	-33.348002
3.878716,	-30.602130
3.893064,	-18.123807
3.911657,	-61.950758
3.919576,	-48.948058
3.928628,	-0.811763
3.938532,	-49.642823
3.965732,	-5.364082
3.970481,	-45.183766
3.971459,	-4.376418
4.000002,	-19.489389
4.011501,	-63.168435
4.023758,	-23.731047
4.024218,	-33.770519
4.031112,	-42.289760
4.037289,	-56.179128
4.046169,	-0.253318
4.052107,	-62.761737
4.052322,	-31.392769
4.072904,	-37.122007
4.082361,	-14.503409
4.097130,	-10.516038
4.105338,	-42.653563
4.115039,	-51.298902
4.139876,	-60.465598
4.152567,	-38.446047
4.153676,	-0.832229
4.160679,	-53.241682
4.161594,	-11.077250
4.162041,	-13.298112
4.168048,	-23.193474
4.184148,	-37.401751
4.208117,	-19.010240
4.209151,	-40.048890
4.212084,	-15.378510
4.242526,	-45.125634
4.247532,	-44.576493
4.254204,	-4.885496
4.257086,	-36.688524
4.262852,	-20.986967
4.273544,	-54.869125
4.283355,	-12.940163
4.324797,	-30.910068
4.335286,	-73.098143
4.344176,	-80.905062
4.362200,	-31.995316
4.365869,	-25.073598
4.376518,	-36.707200
4.398940,	-5.211368
4.399262,	-70.882773
4.406554,	-36.786208
4.410684,	-35.219176
4.412207,	-13.318368
4.413371,	-62.119370
4.426375,	-30.834920
4.447203,	-22.388391
4.452525,	-70.746215
4.459188,	-26.928428
4.474145,	-32.327225
4.486048,	-17.812554
4.492524,	-22.634393
4.495822,	-27.805877
4.575264,	-3.612021
4.591318,	-6.799910
4.591612,	-11.193959
4.592637,	-76.744004
4.624598,	-42.277004
4.642305,	-6.475094
4.646679,	-22.011015
4.654924,	-44.311366
4.682250,	-70.142536
4.682675,	-24.012669
4.698743,	-2.563701
4.704536,	-51.249217
4.712992,	-57.503314
4.713813,	-12.709244
4.716779,	-49.498297
4.719357,	-17.803162
4.727306,	-48.944759
4.728700,	-13.835137
4.733886,	-32.440296
4.747767,	-10.381017
4.762416,	-23.351141
4.770526,	-19.432344
4.773022,	-18.386357
4.806528,	-12.165914
4.819609,	-13.095523
4.821074,	-24.664831
4.821277,	-35.453834
4.827356,	-41.531925
4.845070,	-22.090905
4.852472,	-18.327519
4.881115,	-4.596353
4.883860,	-42.439141
4.886759,	-71.006203
4.890157,	-59.538037
4.896007,	-14.003861
4.898545,	-59.737112
4.901683,	-1.090036
4.906492,	-76.672319
4.917491,	-57.856462
4.927529,	-30.521846
4.936251,	-23.492932
4.936342,	-24.873764
4.940979,	-36.032873
4.941400,	-49.367739
4.943773,	-11.494079
4.948621,	-41.331680
4.966771,	-7.261093
4.968264,	-31.340787
4.986149,	-62.885302
5.010693,	-5.352993
5.011358,	-57.358534
5.012510,	-49.255881
5.013572,	-40.844133
5.021461,	-0.582414
5.035996,	-32.116097
5.063905,	-13.381549
5.089961,	-20.480081
5.090397,	-2.552077
5.094252,	-48.785578
5.111810,	-10.815402
5.118470,	-33.942198
5.119163,	-80.010565
5.125274,	-20.256375
5.140956,	-45.628577
5.144065,	-21.556796
5.144458,	-70.924065
5.151461,	-2.745638
5.157225,	-35.955019
5.165385,	-37.295373
5.167017,	-73.358463
5.171242,	-11.347183
5.179637,	-50.635429
5.181590,	-22.141948
5.209538,	-8.959462
5.236774,	-19.149284
5.237972,	-43.856074
5.251040,	-24.849591
5.263014,	-41.268545
5.272843,	-4.308379
5.275089,	-18.744259
5.280523,	-0.926124
5.294000,	-27.183805
5.298993,	-76.841806
5.304055,	-19.178638
5.340254,	-71.139823
5.345794,	-16.909474
5.350058,	-39.440503
5.355686,	-0.927789
5.357943,	-48.246688
5.362196,	-3.799574
5.367084,	-35.820268
5.377153,	-46.964979
5.381655,	-34.877624
5.381837,	-48.624859
5.399667,	-33.576220
5.405989,	-21.779020
5.408759,	-69.436949
5.432720,	-74.249982
5.438844,	-15.924750
5.445534,	-52.930883
5.451331,	-25.884288
5.459394,	-14.333509
5.475608,	-12.567562
5.478798,	-22.115549
5.486748,	-65.600215
5.490955,	-26.321383
5.502582,	-20.452204
5.506899,	-33.025423
5.518482,	-25.918498
5.521749,	-34.595043
5.527123,	-60.184146
5.534809,	-53.877307
5.537332,	-10.692318
5.551300,	-22.819238
5.552400,	-74.466384
5.562474,	-8.743528
5.566286,	-3.368128
5.569528,	-8.344098
5.576308,	-45.815090
5.586359,	-33.669531
5.594831,	-15.944295
5.595837,	-7.042975
5.638746,	-51.887844
5.642432,	-31.354642
5.658309,	-66.578921
5.659108,	-37.621103
5.664061,	-11.819100
5.671280,	-55.067283
5.680540,	-1.763880
5.690900,	-53.605113
5.698656,	-4.685588
5.715917,	-37.083432
5.716099,	-43.870400
5.732145,	-45.120241
5.733953,	-21.401964
5.739279,	-46.802640
5.756096,	-56.832387
5.756685,	-29.691719
5.766184,	-41.843397
5.771817,	-40.033157
5.772343,	-18.932069
5.773183,	-55.715531
5.784846,	-65.115237
5.788876,	-25.043299
5.793183,	-30.958807
5.798042,	-25.011540
5.798068,	-44.080002
5.798075,	-14.023219
5.812023,	-27.055152
5.820658,	-14.382987
5.821905,	-17.337539
5.824770,	-8.008169
5.829080,	-7.747006
5.829939,	-42.480494
5.838008,	-60.770075
5.842764,	-5.424228
5.854277,	-9.261175
5.859111,	-14.783654
5.873621,	-4.055877
5.874900,	-49.787275
5.876099,	-21.927380
5.887172,	-19.953795
5.892662,	-58.238252
5.894332,	-82.883348
5.900904,	-2.885165
5.901032,	-73.924527
5.916506,	-35.806994
5.926346,	-21.079573
5.945191,	-19.523843
5.953888,	-4.833689
5.962951,	-44.888436
5.980148,	-67.875211
5.982607,	-23.955054
5.996864,	-32.965551
5.998775,	-19.668679
6.002650,	-8.185967
6.028260,	-68.348486
6.033515,	-10.709974
6.040804,	-25.929768
6.042378,	-73.953570
6.052071,	-38.475942
6.063720,	-23.495117
6.065187,	-65.081969
6.105522,	-65.810850
6.111726,	-27.998354
6.114106,	-25.526514
6.119037,	-16.155401
6.120772,	-70.154893
6.125098,	-29.480110
6.139516,	-9.660611
6.178645,	-42.034159
6.191549,	-4.200361
6.203717,	-20.718563
6.208513,	-37.465525
6.209208,	-57.030478
6.237259,	-18.639132
6.242712,	-27.638732
6.273765,	-52.062197
6.276668,	-34.445711
6.282219,	-17.720430
6.288881,	-68.317211
6.294091,	-13.164565
6.295643,	-54.461234
6.314364,	-60.474770
6.321361,	-59.720074
6.321808,	-57.903224
6.348857,	-39.728864
6.351011,	-22.463267
6.361259,	-18.080482
6.377363,	-33.057490
6.382819,	-37.302552
6.390530,	-6.716667
6.399529,	-24.996555
6.400188,	-61.271144
6.404452,	-48.276620
6.415267,	-3.219724
6.440967,	-48.065422
6.444260,	-12.790148
6.454751,	-26.036934
6.458239,	-19.199347
6.464725,	-4.114270
6.464801,	-58.570754
6.464930,	-27.289257
6.466685,	-14.687979
6.470090,	-55.602812
6.494660,	-66.355618
6.504048,	-24.544523
6.510551,	-53.961876
6.519950,	-47.938319
6.523395,	-73.379571
6.524126,	-19.105785
6.524760,	-20.613073
6.538343,	-15.047436
6.538910,	-12.796866
6.558295,	-20.082651
6.563838,	-4.325368
6.565007,	-23.859599
6.565529,	-55.394027
6.585610,	-1.077138
6.586280,	-35.588218
6.598147,	-22.047654
6.612430,	-1.648669
6.631771,	-8.710390
6.636500,	-21.458275
6.638366,	-15.186738
6.640436,	-58.637980
6.644264,	-7.630359
6.654946,	-12.904140
6.671311,	-49.313516
6.675763,	-81.079997
6.699033,	-52.737623
6.713538,	-51.699915
6.714140,	-11.214318
6.714161,	-48.802593
6.728334,	-36.925402
6.738313,	-13.314114
6.741550,	-28.588564
6.747273,	-16.601871
6.750121,	-12.306589
6.770298,	-26.085949
6.792852,	-12.808661
6.824497,	-36.949771
6.828804,	-33.779735
6.854535,	-3.833382
6.863288,	-39.258995
6.863603,	-22.684202
6.872337,	-27.520409
6.873119,	-30.210957
6.899599,	-3.302099
6.914558,	-65.054430
6.923916,	-54.178631
6.925363,	-66.064266
6.960845,	-63.140944
6.965307,	-54.153627
6.970344,	-20.127943
6.994886,	-8.919250
7.034071,	-12.564820
7.037425,	-32.646111
7.042237,	-28.404713
7.049159,	-5.957715
7.064320,	-4.482065
7.093673,	-17.116483
7.095436,	-12.687134
7.108899,	-29.632882
7.109323,	-28.021572
7.110341,	-23.157444
7.110402,	-62.688016
7.119488,	-0.439270
7.121221,	-29.577220
7.125502,	-6.904323
7.145651,	-24.793279
7.153020,	-23.601783
7.166601,	-39.702950
7.170844,	-46.099415
7.176919,	-15.221963
7.183203,	-45.256479
7.198361,	-14.615287
7.200386,	-75.841181
7.207925,	-11.456076
7.213267,	-41.958002
7.223927,	-55.391490
7.228779,	-10.868573
7.229787,	-19.259865
7.250777,	-67.930559
7.254366,	-1.227617
7.268314,	-20.122186
7.305031,	-1.157528
7.306345,	-35.610734
7.328865,	-72.469905
7.330938,	-75.671193
7.339476,	-3.496104
7.344109,	-11.197267
7.362039,	-69.578068
7.365706,	-7.699091
7.367100,	-48.500040
7.437587,	-17.679033
7.442889,	-33.967296
7.448837,	-52.456318
7.464434,	-46.824691
7.476116,	-11.857403
7.486232,	-12.274352
7.491486,	-11.727504
7.516022,	-14.113049
7.558498,	-50.309883
7.571957,	-42.412514
7.581062,	-70.054578
7.589808,	-2.930992
7.592848,	-33.241993
7.612531,	-34.247347
7.613587,	-12.368021
7.632434,	-2.198687
7.639941,	-54.630269
7.644603,	-56.995498
7.645519,	-51.053784
7.645785,	-74.487264
7.655308,	-52.895468
7.662371,	-10.392542
7.668809,	-50.309968
7.687290,	-42.115946
7.737733,	-64.308010
7.738125,	-18.907414
7.754574,	-12.813989
7.760124,	-22.118507
7.761989,	-9.200508
7.762081,	-55.352287
7.763321,	-13.449478
7.765128,	-35.787742
7.779296,	-51.383343
7.784580,	-32.587972
7.800089,	-1.211213
7.808115,	-41.071076
7.813902,	-56.510790
7.829425,	-16.869317
7.834882,	-70.613466
7.852729,	-63.116209
7.860165,	-11.403459
7.862662,	-0.822285
7.866438,	-41.137499
7.869240,	-43.689339
7.877574,	-32.995646
7.886090,	-1.012937
7.887841,	-33.660720
7.903407,	-18.723967
7.919486,	-6.226359
7.938964,	-26.428021
7.943055,	-9.552682
7.945531,	-15.227952
7.960365,	-26.873558
7.969597,	-31.244474
7.984786,	-14.438609
7.991625,	-3.211073
7.998228,	-21.160878
8.004067,	-8.860401
8.013984,	-22.968373
8.017886,	-4.248227
8.038790,	-38.458257
8.045964,	-40.522258
8.063392,	-32.162761
8.071041,	-58.658904
8.072195,	-3.818708
8.088827,	-6.230728
8.089322,	-24.085726
8.109189,	-54.918838
8.112574,	-33.193089
8.118060,	-7.846270
8.128719,	-69.407483
8.132152,	-73.113636
8.134953,	-3.618199
8.135167,	-40.960440
8.137443,	-26.821697
8.137853,	-28.822171
8.160254,	-32.886308
8.161829,	-27.819519
8.177227,	-12.560777
8.184759,	-14.688428
8.186231,	-21.739377
8.192137,	-29.519497
8.193495,	-13.517835
8.198108,	-0.327251
8.216072,	-10.300868
8.237490,	-37.330852
8.246815,	-0.221594
8.247429,	-33.753300
8.263552,	-36.933719
8.264312,	-59.743776
8.288136,	-27.030315
8.305482,	-18.434330
8.309921,	-70.929366
8.319482,	-48.321421
8.326189,	-32.907170
8.328680,	-17.742001
8.333022,	-55.632694
8.338311,	-9.100655
8.340174,	-64.368593
8.349435,	-21.700455
8.356762,	-64.590564
8.363748,	-27.530732
8.384786,	-16.837933
8.385978,	-3.249075
8.387516,	-11.538748
8.392999,	-60.539185
8.404557,	-25.459517
8.434412,	-54.938562
8.435230,	-41.786803
8.448371,	-25.861086
8.448699,	-49.654798
8.469107,	-16.183464
8.469529,	-17.674473
8.474507,	-21.428013
8.477846,	-7.505551
8.482620,	-45.346713
8.493147,	-65.437783
8.498700,	-46.073067
8.507113,	-40.374366
8.517849,	-41.271813
8.524302,	-70.430639
8.525837,	-14.408748
8.548679,	-6.520379
8.554484,	-2.081418
8.559784,	-3.585831
8.571445,	-73.565172
8.573893,	-49.968361
8.591232,	-24.914755
8.595320,	-5.466628
8.600561,	-17.990317
8.601989,	-72.195720
8.621657,	-11.805074
8.627441,	-25.565983
8.628353,	-21.563835
8.658394,	-16.290119
8.659636,	-1.718998
8.670399,	-10.823671
8.679642,	-58.561140
8.689982,	-37.396437
8.692918,	-8.395998
8.693281,	-4.054463
8.693882,	-18.511398
8.694676,	-14.479828
8.699248,	-20.956387
8.700222,	-9.221308
8.708493,	-60.488473
8.715127,	-33.253016
8.717988,	-82.783604
8.728227,	-23.059743
8.730146,	-57.928553
8.734575,	-10.840661
8.735595,	-8.472369
8.743843,	-32.237175
8.752030,	-63.349481
8.757151,	-59.830464
8.760007,	-63.238227
8.761409,	-8.577858
8.763399,	-22.869116
8.769198,	-14.268855
8.770241,	-20.357337
8.782702,	-51.387369
8.786510,	-20.066593
8.838687,	-21.831340
8.842343,	-33.335917
8.878811,	-0.523822
8.879364,	-29.397854
8.885822,	-6.898613
8.893954,	-28.417665
8.905289,	-16.584147
8.915230,	-7.156402
8.921236,	-33.773209
8.921293,	-63.156033
8.931406,	-27.634477
8.942554,	-8.598295
8.949154,	-83.285130
8.953880,	-46.033540
8.975441,	-9.875415
8.975667,	-54.276099
8.983686,	-26.457495
8.991095,	-45.138530
8.991383,	-54.056841
8.996742,	-45.541048
8.997957,	-30.380782
9.000762,	-3.867840
9.004237,	-10.059881
9.016183,	-51.095157
9.021425,	-33.473756
9.023177,	-14.499562
9.035025,	-20.036025
9.059221,	-39.342437
9.062380,	-39.152439
9.064786,	-3.705014
9.069045,	-43.159370
9.070751,	-11.281497
9.077142,	-33.686685
9.078946,	-47.318391
9.093225,	-14.526352
9.094575,	-2.973426
9.098692,	-51.027319
9.108327,	-49.054427
9.122219,	-37.461104
9.138325,	-19.089263
9.147970,	-3.304477
9.152571,	-24.662863
9.164475,	-64.089417
9.169465,	-29.566553
9.176201,	-5.217353
9.200628,	-19.532811
9.213802,	-55.610458
9.225443,	-31.743561
9.248137,	-57.480932
9.254662,	-23.445962
9.255918,	-17.641473
9.256236,	-11.990143
9.266909,	-1.152351
9.268441,	-9.181451
9.276200,	-54.929473
9.296151,	-20.050053
9.309596,	-27.126011
9.315809,	-6.322297
9.317303,	-51.238927
9.342903,	-23.141988
9.355128,	-59.299341
9.362654,	-30.211331
9.366119,	-0.319635
9.369713,	-33.744848
9.370954,	-47.116983
9.377394,	-48.956894
9.397143,	-53.126148
9.406137,	-50.839501
9.414557,	-37.707650
9.428421,	-35.393332
9.465350,	-26.474163
9.483811,	-42.408868
9.487171,	-72.867090
9.487232,	-21.547371
9.489281,	-5.556112
9.491064,	-25.074257
9.491924,	-5.721393
9.493322,	-34.108095
9.538204,	-73.839982
9.552252,	-41.024974
9.553541,	-3.961719
9.559429,	-61.212502
9.560485,	-10.693423
9.561275,	-24.983838
9.582896,	-5.637443
9.584945,	-2.127530
9.585168,	-26.445818
9.586636,	-3.499663
9.590343,	-18.866764
9.594696,	-11.213312
9.596435,	-12.880784
9.596921,	-68.581196
9.601575,	-74.370034
9.603835,	-22.884202
9.611774,	-38.996166
9.624762,	-21.334397
9.628450,	-29.081493
9.628784,	-20.383375
9.639561,	-54.282857
9.657529,	-17.266722
9.684625,	-62.520107
9.699763,	-30.579642
9.708321,	-22.424573
9.716758,	-1.365035
9.716864,	-61.077055
9.726160,	-51.289391
9.743542,	-65.307617
9.776004,	-28.780129
9.776086,	-9.712878
9.776562,	-14.699201
9.777479,	-61.762327
9.778265,	-24.419637
9.800123,	-20.629042
9.804656,	-1.689821
9.820483,	-18.901541
9.834937,	-64.862356
9.854123,	-8.040564
9.858934,	-42.982887
9.867465,	-33.377081
9.881171,	-48.031424
9.881350,	-11.183875
9.909523,	-7.770006
9.915176,	-71.697774
9.920088,	-38.934447
9.925216,	-22.953213
9.925740,	-47.529932
9.947321,	-71.626336
9.984773,	-25.574957
10.002458,	-52.117857
10.032384,	-59.064685
10.035971,	-51.832843
10.036030,	-29.047253
10.048794,	-31.736862
10.053917,	-4.791930
10.068202,	-27.319927
10.072150,	-32.911278
10.072709,	-32.724234
10.078474,	-2.521544
10.079305,	-21.530104
10.083298,	-0.674957
10.101369,	-9.257406
10.112279,	-15.325648
10.127281,	-2.696514
10.127595,	-10.022489
10.133678,	-41.359260
10.134971,	-42.886163
10.155399,	-3.279315
10.159466,	-50.970490
10.194215,	-27.391058
10.196340,	-56.207570
10.199627,	-71.766594
10.200941,	-20.727657
10.203882,	-9.810027
10.239857,	-1.775090
10.264590,	-13.597414
10.275604,	-31.551874
10.276545,	-13.244356
10.280510,	-13.124770
10.289833,	-45.549519
10.300481,	-29.130027
10.304102,	-32.723665
10.307738,	-57.452400
10.322523,	-28.872656
10.334066,	-3.706156
10.340137,	-61.076730
10.341091,	-66.265018
10.349899,	-7.392591
10.358353,	-1.720524
10.372019,	-43.796849
10.373980,	-9.375265
10.379275,	-12.546082
10.381823,	-49.412486
10.383628,	-0.677896
10.412038,	-23.728178
10.428439,	-12.937390
10.449208,	-14.625127
10.454656,	-9.289709
10.455114,	-41.368014
10.456984,	-15.309043
10.467587,	-9.429638
10.471208,	-7.152438
10.475373,	-27.815888
10.491775,	-18.080549
10.493520,	-18.759667
10.503890,	-73.122015
10.504796,	-40.510826
10.513374,	-51.532354
10.520321,	-35.604332
10.527191,	-36.224981
10.533711,	-14.016822
10.536763,	-44.232941
10.542229,	-8.002578
10.543666,	-21.947088
10.579408,	-1.735721
10.593245,	-75.810755
10.603068,	-43.560766
10.627396,	-34.625987
10.627552,	-70.039340
10.634029,	-8.262801
10.638108,	-57.966972
10.639228,	-78.266076
10.644611,	-12.876567
10.648754,	-9.866304
10.649319,	-30.003895
10.664839,	-59.001475
10.674244,	-52.693794
10.685220,	-34.575237
10.692469,	-10.059444
10.693580,	-6.230471
10.702151,	-37.842251
10.742211,	-41.982695
10.743207,	-20.620306
10.743757,	-7.880578
10.744301,	-20.580101
10.744330,	-9.229435
10.746065,	-16.190191
10.747672,	-1.459775
10.748810,	-47.751432
10.757886,	-2.896914
10.769209,	-19.137220
10.786175,	-16.082121
10.800314,	-59.736106
